model_name,iteration,F1,ROC,acc-class-1,acc-class-2,SEN,SPE,MCC,TPR,FPR
DecisionTree,5,0.5954,0.59023,0.3333333333333333,0.8717948717948718,0.28571,0.89474,0.19239,0.2857142857142857,0.10526315789473684
KNN,5,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,5,0.5,0.6203,0.21739130434782608,0.9090909090909091,0.71429,0.52632,0.17445,0.7142857142857143,0.4736842105263158
LocalOutlierFactor,5,0.38676,0.37406,0.0625,0.7931034482758621,0.14286,0.60526,-0.19071,0.14285714285714285,0.39473684210526316
IsolationForest,5,0.50549,0.50564,0.16666666666666666,0.8461538461538461,0.14286,0.86842,0.01202,0.14285714285714285,0.13157894736842102
Xgboost,5,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,0.14285714285714285,0.07894736842105265
RandomForestClassifier,6,0.61538,0.60338,0.4,0.875,0.28571,0.92105,0.23846,0.2857142857142857,0.07894736842105265
DecisionTree,6,0.49248,0.49248,0.14285714285714285,0.8421052631578947,0.14286,0.84211,-0.01504,0.14285714285714285,0.1578947368421053
KNN,6,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,6,0.5,0.6203,0.21739130434782608,0.9090909090909091,0.71429,0.52632,0.17445,0.7142857142857143,0.4736842105263158
LocalOutlierFactor,6,0.38676,0.37406,0.0625,0.7931034482758621,0.14286,0.60526,-0.19071,0.14285714285714285,0.39473684210526316
IsolationForest,6,0.51923,0.5188,0.2,0.85,0.14286,0.89474,0.04336,0.14285714285714285,0.10526315789473684
Xgboost,6,0.51923,0.5188,0.2,0.85,0.14286,0.89474,0.04336,0.14285714285714285,0.10526315789473684
RandomForestClassifier,7,0.61538,0.60338,0.4,0.875,0.28571,0.92105,0.23846,0.2857142857142857,0.07894736842105265
DecisionTree,7,0.61538,0.60338,0.4,0.875,0.28571,0.92105,0.23846,0.2857142857142857,0.07894736842105265
KNN,7,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,7,0.5,0.6203,0.21739130434782608,0.9090909090909091,0.71429,0.52632,0.17445,0.7142857142857143,0.4736842105263158
LocalOutlierFactor,7,0.38676,0.37406,0.0625,0.7931034482758621,0.14286,0.60526,-0.19071,0.14285714285714285,0.39473684210526316
IsolationForest,7,0.51923,0.5188,0.2,0.85,0.14286,0.89474,0.04336,0.14285714285714285,0.10526315789473684
Xgboost,7,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
RandomForestClassifier,8,0.61538,0.60338,0.4,0.875,0.28571,0.92105,0.23846,0.2857142857142857,0.07894736842105265
DecisionTree,8,0.49248,0.49248,0.14285714285714285,0.8421052631578947,0.14286,0.84211,-0.01504,0.14285714285714285,0.1578947368421053
KNN,8,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
OneClassSVM,8,0.5,0.6203,0.21739130434782608,0.9090909090909091,0.71429,0.52632,0.17445,0.7142857142857143,0.4736842105263158
LocalOutlierFactor,8,0.38676,0.37406,0.0625,0.7931034482758621,0.14286,0.60526,-0.19071,0.14285714285714285,0.39473684210526316
IsolationForest,8,0.49248,0.49248,0.14285714285714285,0.8421052631578947,0.14286,0.84211,-0.01504,0.14285714285714285,0.1578947368421053
Xgboost,8,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
RandomForestClassifier,9,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
DecisionTree,9,0.5954,0.59023,0.3333333333333333,0.8717948717948718,0.28571,0.89474,0.19239,0.2857142857142857,0.10526315789473684
KNN,9,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,9,0.5,0.6203,0.21739130434782608,0.9090909090909091,0.71429,0.52632,0.17445,0.7142857142857143,0.4736842105263158
LocalOutlierFactor,9,0.38676,0.37406,0.0625,0.7931034482758621,0.14286,0.60526,-0.19071,0.14285714285714285,0.39473684210526316
IsolationForest,9,0.49248,0.49248,0.14285714285714285,0.8421052631578947,0.14286,0.84211,-0.01504,0.14285714285714285,0.1578947368421053
Xgboost,9,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
RandomForestClassifier,10,0.61538,0.60338,0.4,0.875,0.28571,0.92105,0.23846,0.2857142857142857,0.07894736842105265
DecisionTree,10,0.49248,0.49248,0.14285714285714285,0.8421052631578947,0.14286,0.84211,-0.01504,0.14285714285714285,0.1578947368421053
KNN,10,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,10,0.5,0.6203,0.21739130434782608,0.9090909090909091,0.71429,0.52632,0.17445,0.7142857142857143,0.4736842105263158
LocalOutlierFactor,10,0.38676,0.37406,0.0625,0.7931034482758621,0.14286,0.60526,-0.19071,0.14285714285714285,0.39473684210526316
IsolationForest,10,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,0.14285714285714285,0.07894736842105265
Xgboost,10,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
RandomForestClassifier,11,0.61538,0.60338,0.4,0.875,0.28571,0.92105,0.23846,0.2857142857142857,0.07894736842105265
DecisionTree,11,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
KNN,11,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,11,0.5,0.6203,0.21739130434782608,0.9090909090909091,0.71429,0.52632,0.17445,0.7142857142857143,0.4736842105263158
LocalOutlierFactor,11,0.38676,0.37406,0.0625,0.7931034482758621,0.14286,0.60526,-0.19071,0.14285714285714285,0.39473684210526316
IsolationForest,11,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,0.14285714285714285,0.07894736842105265
Xgboost,11,0.51923,0.5188,0.2,0.85,0.14286,0.89474,0.04336,0.14285714285714285,0.10526315789473684
RandomForestClassifier,12,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
DecisionTree,12,0.61538,0.60338,0.4,0.875,0.28571,0.92105,0.23846,0.2857142857142857,0.07894736842105265
KNN,12,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,12,0.5,0.6203,0.21739130434782608,0.9090909090909091,0.71429,0.52632,0.17445,0.7142857142857143,0.4736842105263158
LocalOutlierFactor,12,0.38676,0.37406,0.0625,0.7931034482758621,0.14286,0.60526,-0.19071,0.14285714285714285,0.39473684210526316
IsolationForest,12,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,0.14285714285714285,0.07894736842105265
Xgboost,12,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,0.14285714285714285,0.07894736842105265
RandomForestClassifier,13,0.61538,0.60338,0.4,0.875,0.28571,0.92105,0.23846,0.2857142857142857,0.07894736842105265
DecisionTree,13,0.49248,0.49248,0.14285714285714285,0.8421052631578947,0.14286,0.84211,-0.01504,0.14285714285714285,0.1578947368421053
KNN,13,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,13,0.5,0.6203,0.21739130434782608,0.9090909090909091,0.71429,0.52632,0.17445,0.7142857142857143,0.4736842105263158
LocalOutlierFactor,13,0.38676,0.37406,0.0625,0.7931034482758621,0.14286,0.60526,-0.19071,0.14285714285714285,0.39473684210526316
IsolationForest,13,0.50549,0.50564,0.16666666666666666,0.8461538461538461,0.14286,0.86842,0.01202,0.14285714285714285,0.13157894736842102
Xgboost,13,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
RandomForestClassifier,14,0.61538,0.60338,0.4,0.875,0.28571,0.92105,0.23846,0.2857142857142857,0.07894736842105265
DecisionTree,14,0.49248,0.49248,0.14285714285714285,0.8421052631578947,0.14286,0.84211,-0.01504,0.14285714285714285,0.1578947368421053
KNN,14,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,14,0.5,0.6203,0.21739130434782608,0.9090909090909091,0.71429,0.52632,0.17445,0.7142857142857143,0.4736842105263158
LocalOutlierFactor,14,0.38676,0.37406,0.0625,0.7931034482758621,0.14286,0.60526,-0.19071,0.14285714285714285,0.39473684210526316
IsolationForest,14,0.49248,0.49248,0.14285714285714285,0.8421052631578947,0.14286,0.84211,-0.01504,0.14285714285714285,0.1578947368421053
Xgboost,14,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
RandomForestClassifier,15,0.61538,0.60338,0.4,0.875,0.28571,0.92105,0.23846,0.2857142857142857,0.07894736842105265
DecisionTree,15,0.49248,0.49248,0.14285714285714285,0.8421052631578947,0.14286,0.84211,-0.01504,0.14285714285714285,0.1578947368421053
KNN,15,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,15,0.5,0.6203,0.21739130434782608,0.9090909090909091,0.71429,0.52632,0.17445,0.7142857142857143,0.4736842105263158
LocalOutlierFactor,15,0.38676,0.37406,0.0625,0.7931034482758621,0.14286,0.60526,-0.19071,0.14285714285714285,0.39473684210526316
IsolationForest,15,0.48,0.47932,0.125,0.8378378378378378,0.14286,0.81579,-0.0392,0.14285714285714285,0.1842105263157895
Xgboost,15,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
RandomForestClassifier,16,0.61538,0.60338,0.4,0.875,0.28571,0.92105,0.23846,0.2857142857142857,0.07894736842105265
DecisionTree,16,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
KNN,16,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,16,0.5,0.6203,0.21739130434782608,0.9090909090909091,0.71429,0.52632,0.17445,0.7142857142857143,0.4736842105263158
LocalOutlierFactor,16,0.38676,0.37406,0.0625,0.7931034482758621,0.14286,0.60526,-0.19071,0.14285714285714285,0.39473684210526316
IsolationForest,16,0.50549,0.50564,0.16666666666666666,0.8461538461538461,0.14286,0.86842,0.01202,0.14285714285714285,0.13157894736842102
Xgboost,16,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
RandomForestClassifier,17,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
DecisionTree,17,0.49248,0.49248,0.14285714285714285,0.8421052631578947,0.14286,0.84211,-0.01504,0.14285714285714285,0.1578947368421053
KNN,17,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,17,0.5,0.6203,0.21739130434782608,0.9090909090909091,0.71429,0.52632,0.17445,0.7142857142857143,0.4736842105263158
LocalOutlierFactor,17,0.38676,0.37406,0.0625,0.7931034482758621,0.14286,0.60526,-0.19071,0.14285714285714285,0.39473684210526316
IsolationForest,17,0.51923,0.5188,0.2,0.85,0.14286,0.89474,0.04336,0.14285714285714285,0.10526315789473684
Xgboost,17,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
RandomForestClassifier,18,0.61538,0.60338,0.4,0.875,0.28571,0.92105,0.23846,0.2857142857142857,0.07894736842105265
DecisionTree,18,0.49248,0.49248,0.14285714285714285,0.8421052631578947,0.14286,0.84211,-0.01504,0.14285714285714285,0.1578947368421053
KNN,18,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,18,0.5,0.6203,0.21739130434782608,0.9090909090909091,0.71429,0.52632,0.17445,0.7142857142857143,0.4736842105263158
LocalOutlierFactor,18,0.38676,0.37406,0.0625,0.7931034482758621,0.14286,0.60526,-0.19071,0.14285714285714285,0.39473684210526316
IsolationForest,18,0.51923,0.5188,0.2,0.85,0.14286,0.89474,0.04336,0.14285714285714285,0.10526315789473684
Xgboost,18,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
RandomForestClassifier,19,0.61538,0.60338,0.4,0.875,0.28571,0.92105,0.23846,0.2857142857142857,0.07894736842105265
DecisionTree,19,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
KNN,19,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,19,0.5,0.6203,0.21739130434782608,0.9090909090909091,0.71429,0.52632,0.17445,0.7142857142857143,0.4736842105263158
LocalOutlierFactor,19,0.38676,0.37406,0.0625,0.7931034482758621,0.14286,0.60526,-0.19071,0.14285714285714285,0.39473684210526316
IsolationForest,19,0.43038,0.44737,0.0,0.8292682926829268,0.0,0.89474,-0.13406,0.0,0.10526315789473684
Xgboost,19,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
RandomForestClassifier,20,0.61538,0.60338,0.4,0.875,0.28571,0.92105,0.23846,0.2857142857142857,0.07894736842105265
DecisionTree,20,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
KNN,20,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,20,0.5,0.6203,0.21739130434782608,0.9090909090909091,0.71429,0.52632,0.17445,0.7142857142857143,0.4736842105263158
LocalOutlierFactor,20,0.38676,0.37406,0.0625,0.7931034482758621,0.14286,0.60526,-0.19071,0.14285714285714285,0.39473684210526316
IsolationForest,20,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,0.14285714285714285,0.07894736842105265
Xgboost,20,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
RandomForestClassifier,21,0.61538,0.60338,0.4,0.875,0.28571,0.92105,0.23846,0.2857142857142857,0.07894736842105265
DecisionTree,21,0.49248,0.49248,0.14285714285714285,0.8421052631578947,0.14286,0.84211,-0.01504,0.14285714285714285,0.1578947368421053
KNN,21,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,21,0.5,0.6203,0.21739130434782608,0.9090909090909091,0.71429,0.52632,0.17445,0.7142857142857143,0.4736842105263158
LocalOutlierFactor,21,0.38676,0.37406,0.0625,0.7931034482758621,0.14286,0.60526,-0.19071,0.14285714285714285,0.39473684210526316
IsolationForest,21,0.57707,0.57707,0.2857142857142857,0.868421052631579,0.28571,0.86842,0.15414,0.2857142857142857,0.13157894736842102
Xgboost,21,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
RandomForestClassifier,22,0.61538,0.60338,0.4,0.875,0.28571,0.92105,0.23846,0.2857142857142857,0.07894736842105265
DecisionTree,22,0.49248,0.49248,0.14285714285714285,0.8421052631578947,0.14286,0.84211,-0.01504,0.14285714285714285,0.1578947368421053
KNN,22,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,22,0.5,0.6203,0.21739130434782608,0.9090909090909091,0.71429,0.52632,0.17445,0.7142857142857143,0.4736842105263158
LocalOutlierFactor,22,0.38676,0.37406,0.0625,0.7931034482758621,0.14286,0.60526,-0.19071,0.14285714285714285,0.39473684210526316
IsolationForest,22,0.49248,0.49248,0.14285714285714285,0.8421052631578947,0.14286,0.84211,-0.01504,0.14285714285714285,0.1578947368421053
Xgboost,22,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
RandomForestClassifier,23,0.61538,0.60338,0.4,0.875,0.28571,0.92105,0.23846,0.2857142857142857,0.07894736842105265
DecisionTree,23,0.5954,0.59023,0.3333333333333333,0.8717948717948718,0.28571,0.89474,0.19239,0.2857142857142857,0.10526315789473684
KNN,23,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,23,0.5,0.6203,0.21739130434782608,0.9090909090909091,0.71429,0.52632,0.17445,0.7142857142857143,0.4736842105263158
LocalOutlierFactor,23,0.38676,0.37406,0.0625,0.7931034482758621,0.14286,0.60526,-0.19071,0.14285714285714285,0.39473684210526316
IsolationForest,23,0.49248,0.49248,0.14285714285714285,0.8421052631578947,0.14286,0.84211,-0.01504,0.14285714285714285,0.1578947368421053
Xgboost,23,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
RandomForestClassifier,24,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
DecisionTree,24,0.49248,0.49248,0.14285714285714285,0.8421052631578947,0.14286,0.84211,-0.01504,0.14285714285714285,0.1578947368421053
KNN,24,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,24,0.5,0.6203,0.21739130434782608,0.9090909090909091,0.71429,0.52632,0.17445,0.7142857142857143,0.4736842105263158
LocalOutlierFactor,24,0.38676,0.37406,0.0625,0.7931034482758621,0.14286,0.60526,-0.19071,0.14285714285714285,0.39473684210526316
IsolationForest,24,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,0.14285714285714285,0.07894736842105265
Xgboost,24,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,0.14285714285714285,0.07894736842105265
RandomForestClassifier,25,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
DecisionTree,25,0.49248,0.49248,0.14285714285714285,0.8421052631578947,0.14286,0.84211,-0.01504,0.14285714285714285,0.1578947368421053
KNN,25,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
OneClassSVM,25,0.5,0.6203,0.21739130434782608,0.9090909090909091,0.71429,0.52632,0.17445,0.7142857142857143,0.4736842105263158
LocalOutlierFactor,25,0.38676,0.37406,0.0625,0.7931034482758621,0.14286,0.60526,-0.19071,0.14285714285714285,0.39473684210526316
IsolationForest,25,0.57707,0.57707,0.2857142857142857,0.868421052631579,0.28571,0.86842,0.15414,0.2857142857142857,0.13157894736842102
Xgboost,25,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
RandomForestClassifier,26,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
DecisionTree,26,0.5954,0.59023,0.3333333333333333,0.8717948717948718,0.28571,0.89474,0.19239,0.2857142857142857,0.10526315789473684
KNN,26,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,26,0.5,0.6203,0.21739130434782608,0.9090909090909091,0.71429,0.52632,0.17445,0.7142857142857143,0.4736842105263158
LocalOutlierFactor,26,0.38676,0.37406,0.0625,0.7931034482758621,0.14286,0.60526,-0.19071,0.14285714285714285,0.39473684210526316
IsolationForest,26,0.53395,0.53195,0.25,0.8536585365853658,0.14286,0.92105,0.08139,0.14285714285714285,0.07894736842105265
Xgboost,26,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
RandomForestClassifier,27,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
DecisionTree,27,0.49248,0.49248,0.14285714285714285,0.8421052631578947,0.14286,0.84211,-0.01504,0.14285714285714285,0.1578947368421053
KNN,27,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,27,0.5,0.6203,0.21739130434782608,0.9090909090909091,0.71429,0.52632,0.17445,0.7142857142857143,0.4736842105263158
LocalOutlierFactor,27,0.38676,0.37406,0.0625,0.7931034482758621,0.14286,0.60526,-0.19071,0.14285714285714285,0.39473684210526316
IsolationForest,27,0.51923,0.5188,0.2,0.85,0.14286,0.89474,0.04336,0.14285714285714285,0.10526315789473684
Xgboost,27,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
RandomForestClassifier,28,0.61538,0.60338,0.4,0.875,0.28571,0.92105,0.23846,0.2857142857142857,0.07894736842105265
DecisionTree,28,0.49248,0.49248,0.14285714285714285,0.8421052631578947,0.14286,0.84211,-0.01504,0.14285714285714285,0.1578947368421053
KNN,28,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
OneClassSVM,28,0.5,0.6203,0.21739130434782608,0.9090909090909091,0.71429,0.52632,0.17445,0.7142857142857143,0.4736842105263158
LocalOutlierFactor,28,0.38676,0.37406,0.0625,0.7931034482758621,0.14286,0.60526,-0.19071,0.14285714285714285,0.39473684210526316
IsolationForest,28,0.51923,0.5188,0.2,0.85,0.14286,0.89474,0.04336,0.14285714285714285,0.10526315789473684
Xgboost,28,0.63751,0.61654,0.5,0.8780487804878049,0.28571,0.94737,0.29684,0.2857142857142857,0.052631578947368474
RandomForestClassifier,29,0.61538,0.60338,0.4,0.875,0.28571,0.92105,0.23846,0.2857142857142857,0.07894736842105265
DecisionTree,29,0.49248,0.49248,0.14285714285714285,0.8421052631578947,0.14286,0.84211,-0.01504,0.14285714285714285,0.1578947368421053
KNN,29,0.55,0.54511,0.3333333333333333,0.8571428571428571,0.14286,0.94737,0.13109,0.14285714285714285,0.052631578947368474
